cat/dog,health issue,cooking time,name,save,ingredient,cook
강아지,모질개선,조리시간 30분 이내,고등어와 퀴노아 요리 - 관절염에 좋은,음식은 4-5일 정도 냉장보관 가능합니다.,양배추 1 number물 3 cup삶은 호박 1/3 number파슬리 1 tbsp올리브오일 1/2 tbsp삶은 고등어 75 g퀴노아 1 cup,"커다란 육수 냄비에 물 3컵을 부어주세요퀴노아 1컵을 넣고 뚜껑을 닫은 채로 중불(화씨 350도)에서 삶아주세요양배추와 파슬리를 잘게 썰어주세요포크를 이용해 고등어의 가시를 제거하세요삶은 호박을 그릇에 넣고 포크로 으깨줍니다.퀴노아가 삶아질 때, 호박과 양배추, 올리브 오일을 넣어주세요약불(화씨 200도)로 줄이고 뚜껑을 닫고 물이 졸아들 때까지 25분간 끓여주세요냄비에 파슬리를 넣고 잘 휘저어 주세요불을 끄고 1인분의 양을 깨끗한 접시나 그릇에 옮겨 담고 고등어도 넣어주세요."
강아지,신장관련,조리시간 60분 이내,소고기&채소 요리 - 영양가가 풍부한,음식은 3일 정도 냉장보관 가능합니다.,간 소고기 200 g완두콩 100 g당근 30 g,"당근을 깍둑썰기 해주세요냄비에 물 250-300ml를 붓고 소고기와 당근, 완두콩을 넣어주세요소고기가 노릇노릇하게 익고 당근이 부드러워질 때까지 약불(화씨 275도)에서 30분 정도 삶아주세요음식을 제공하기 전에 완전히 식혀주세요다른 재료나 향신료를 첨가하셔도 좋습니다."
강아지,모질개선,조리시간 10분 이내,닭고기 아이스캔디 - 무더위 탈수를 예방하는,닭고기를 구매하기 전에 생김새를 유심히 살펴보시길 바랍니다. 껍질의 색깔은 흰색 혹은 진노란색을 띠어야 하며 고기색이 회색빛이 돌고 창백한 것은 구매하지 마세요. 포장용기를 여는 순간 닭고기가 부패하면서 나는 냄새가 나는 경우에는 몇 분간 상온에 놓아주세요. 산화작용에 의해 악취를 제거할 수 있지만여전히 냄새가 난다면 그 닭고기는 사용하지 마세요. 환불을 하러 원래 포장용기에 넣고 가게에 돌려주세요.,닭고기 300 g물 4 cup,"냄비에 닭고기와 물을 넣고 뚜껑을 닫아주세요중불(화씨 370도)에서 끓여준 다음 약불(화씨 175도)로 줄입니다.
냄비 뚜껑을 닫고 닭고기가 분홍색을 띠지 않을 때까지 15-20분 정도 끓여줍니다.닭고기를 꺼내줍니다그릇에 닭 육수를 부어주세요.도마에 닭고기를 올려놓고 잘게 다집니다.
믹서기에 넣어 갈아주셔도 좋습니다.간 닭고기를 육수 그릇에 넣고 섞어줍니다.아이스 큐브 트레이나 플라스틱 컵에 육수와 닭고기를 담아줍니다. 닭고기 조각이 바닥으로 가라앉지 않도록 휘저어 줍니다. 재미있는 모양의 아이스 큐브 트레이를 사용해도 좋습니다.냉장고에 트레이를 넣고 4시간 정도 얼려줍니다.얼린 간식을 꺼내서 강아지에게 먹입니다."
강아지,모질개선,조리시간 30분 이내,훈련간식 치즈쿠키 - 간편한 영양식,간식은 5일까지 냉장고에 보관하세요. 바삭바삭한 간한 간식을 만들기 위해 조리한 후 오븐을 끄고 오븐의 문을 약간 열어서 완전히 식혀줍니다. 강한 맛을 내기 위해서는 마늘가루 1/4티스푼을 넣어주세요.,통밀가루 1/2 cup무당 우유 1 tbsp버터 1 tbsp갈은 체다치즈 갈은 체다치즈 tbsp,"커다란 그릇에 밀가루 1/2컵을 쏟아부어 주세요치즈 2스푼과 버터 1스푼, 우유 1스푼을 넣어주세요반죽이 걸쭉해질 때까지 재료를 섞어주세요손을 사용해 치대서 반죽으로 만들어 주세요깨끗한 도마 위에 반죽을 올려놓고 1-2cm 두께로 밀어줍니다.반죽을 쿠키커터로 잘라주세요반죽의 테두리를 제거하고 다시 밀대로 밀어서 쿠키를 만들어 줍니다.베이킹 시트에 밀가루를 조금 뿌려주세요밀가루 위에 반죽을 올려놓고 오븐에 시트를 넣고 화씨 350도에서 15분 정도 구워주세요오븐을 끄고 쿠키를 꺼내서 깨끗한 접시에 올려주세요. 강아지에게 음식을 주기 전 완전히 식혀줍니다."
강아지,모질개선,조리시간 60분 이내,닭가슴살 야채 스프 - 단백질이 많은 간단한 요리,3-4일 동안 냉장고에 보관하셔도 됩니다.,닭가슴살 400 g닭육수 2 tbsp샐러리 1줄기 감자 1 number당근 1 number껍질콩 50 g,"감자와 당근의 껍질을 벗겨줍니다. 샐러리, 껍질콩, 감자, 당근을 잘게 썰어줍니다.닭가슴살을 작은 조각으로 자릅니다.잘게 썬 재료를 모두 접시에서 옮겨 담습니다.섭씨 1200-1500도 온도에 가열된 뜨거운 냄비에 닭가슴살을 넣고 3-5분간 볶아줍니다.채소를 모두 넣고 3-5분 더 볶아주세요닭육수 2스푼을 부어줍니다.물 2컵을 넣고 모든 재료가 부드러워 질 때까지 낮은 불에서 30분 더 끓여줍니다.
끓이면서 표면에 뜬 기름을 제거해줍니다.수프를 그릇에 옮겨 담습니다."
강아지,모질개선,조리시간 20분 이내,망고 셔벗 - 소화력을 강화시키는,디저트를 5일 정도 냉장보관 하거나 6개월 정도 냉동보관 하세요. 무더운 여름에는 혼합물을 아이스 큐브 트레이에 부어서 냉장고에 넣어 얼린다음 아이스크림을 강아지에게 제공하세요,잘익은 망고 1 number오렌지 1 number라임 1 number무당 아몬드우유 1/4 cup,망고를 두 조각으로 썰어주고 씨를 제거합니다.망고 한 조각을 십자 모양으로 가늘게 잘라줍니다.이렇게 망고 살이 껍질에 달라붙어 있습니다.오렌지를 반으로 잘라주세요라임을 잘라주세요수저랑 칼을 이용해서 망고 살을 잘라줍니다. 껍질을 버리고 망고 살을 믹서기에 넣어줍니다.오렌지와 레몬 조각의 즙을 짜서 믹서기에 넣어준 뒤 껍질은 버립니다.아몬드 우유 1/4컵을 부어줍니다.재료가 골고루 섞이고 액체가 될 때까지 갈아줍니다.그릇에 완성물을 부어줍니다.강아지에게 디저트로 제공합니다.
고양이,모질개선,조리시간 30분 이내,닭가슴살 볼 - 면역력 증진에 좋은,음식은 3일 정도 냉장보관 가능합니다.,닭가슴살 200 g쌀밥 100 g당근 50 g달걀 1 number,당근의 껍질을 벗기고 줄기를 제거한 후 깍둑썰기 해주세요끓는 물에 1분 정도 당근을 데쳐준 다음 물기를 빼주세요냄비에 닭고기를 넣고 15-20분 정도 삶아주세요닭고기가 부드럽게 삶아지면 끓는 물에 닭고기를 건져올려 식혀줍니다.닭고기를 작은 조각으로 잘라주세요당근과 닭고기를 믹서기에 넣어준 다음 잘게 썰어줍니다.닭고기 혼합물을 접시에 부어주세요코팅이 된 냄비에 달걀 1개를 깨서 넣고 2분 정도 휘저어 섞어주세요냄비에 밥을 넣고 달걀과 섞어주세요. 닭고기 당근 혼합물을 넣고 재료가 잘 혼합되도록 저어주면서 볶아주세요불을 끄고 1인분의 양을 깨끗한 그릇이나 접시에 옮겨 담으세요. 완선된 음식을 식혀주세요1티스푼을 떠 고양이가 한입에 먹을 수 있는 크기로 작은 공 모양으로 떠줍니다.
강아지,모질개선,조리시간 2시간 이상,땅콩버터&젤리 아이스바 - 더위를 식혀줄,이 간식은 냉장고에 6개월간 보관할 수 있습니다. 그러나 요리하기 쉽고 오래 걸리지 않는 음식이기 때문에 너무 오랫동안 보관하지 마세요. 3주에서 1달만 보관해주세요. 만약 당신의 강아지가 이 아이스바를 좋아하지 않으면 재료를 믹서기에 갈아서 건강하고 영양가 있는 주스를 만들어 주세요. 냉장고에 일주일간 보관해두세요.,잘익은 바나나 1 number저지방 플레인 요구르트 4 cup키위 1 number땅콩버터 3 tbsp,바나나를 1cm 조각으로 잘라줍니다.키위의 껍질을 벗기고 1cm 조각으로 얇게 잘라주세요그릇에 요구르트와 땅콩버터를 넣어줍니다.숟가락으로 잘 섞어줍니다.아이스크림 몰드에 키위 1조각과 바나나 1-2조각을 넣어줍니다.몰드에 요구르트 땅콩버터 혼합물을 부워줍니다.뚜겅으로 몰드를 덮어주세요트레이에 몰드를 끼워 넣고 냉장고에 4-5시간 얼려줍니다.다 얼면 몰드에서 꺼내서 사랑스러운 강아지에게 제공해줍니다.
강아지,모질개선,조리시간 60분 이내,영양 닭죽 - 몸을 회복시켜주는,음식은 3일 정도 냉장보관 가능합니다.,건조된 켈프 1 작은스푼아몬드 20 g물 500 ml올리브오일 1.5 tbsp흰쌀 1/2 cup저지방 치즈 50 g닭 넓적다리살 200 g피망 1 number,"닭고기를 한입 크기의 조각으로 잘라주세요피망을 잘게 썰어주세요(껍질에 윤기가 흐르고 만졌을 때 단단하고 크기에 비해 무거운 것을 고르세요.)아몬드를 잘게 썰어주세요(아몬드는 다양한 형태로 판매되고 있습니다. 껍데기가 있는 것과 껍데기가 벗겨진 것이 있습니다. 껍데기가 있는 것은 생것과 구워진 것, 데친 것이 있습니다. 생것과 구워진 아몬드는 껍질이 있으며, 데친 것은 껍질이 없을 겁니다.)커다란 냄비에 물 500ml를 부어주세요냄비에 닭고기와 쌀, 피망을 넣어주세요5분 정도 중불(화씨 350도)에서 물이 끓을 때까지 가끔씩 저으면서 삶아주세요약불(화씨 200도)로 줄인 다음 치즈와 올리브 오일을 넣고 휘저어 주세요물이 졸아들 때까지 25분 정도 삶아주세요불을 끄고 음식을 접시나 그릇에 옮겨 담으세요음식 위에 아몬드를 뿌려주세요음식을 완전히 식혀주세요"
강아지,관절관련,조리시간 2시간 이상,관절튼튼 상어연골 천연껌,맛있는 수제간식 상어연골이에요,상어연골 1 kg식초  ,해동된 상어연골을 준비해 주세요.원하는 크기로 잘라주세요.자른 상어연골을 1-2일 정도 찬물을 수시로 갈아주고 냉장 보관하여 염분을 빼주세요. 반나절하시는 분들도 있던데 전 이틀정도 했어요. 방울방울 올라오는게 없어야 염분이 빠진거에요.잔여물이 있으니 찬물에 여러번 헹궈주세요.하얀 심지같은걸 제거해주세요. 손가락으로 쓰윽 밀면 제거할 수 있어요. 안되는건 젓가락 이용해서 제거했어요.구석구석 깨끗하게 세척해주세요. 깨끗한 칫솔로 하시기도 하던데 전 그냥 손으로 흐르는 물에서 문질문질 해줬어요.채망에 놓고 물기를 제거해주세요. 건조기에 넣을거니 물기제거는 필수겠죠!!물기 쏙쏙 빠진 상어연골을 종이호일 깔고 건조기 트레이에 올려주세요.건조기에 60도로 12시간 건조해요.드디어 완성되었어요! 요렇게 앞뒤로 잘 건조됐어요.
강아지,모질개선,조리시간 60분 이내,보양식 닭죽  - 몸을 회복시켜 주는,음식은 3일 정도 냉장보관 가능합니다.,닭가슴살 120 g물 500 ml쌀 90 g,닭고기를 한입 크기 조각으로 썰어주세요(닭가슴살을 고를 때는 뼈와 껍질이 없는 것을 고르세요. 통통하고 둥근 닭가슴살이 가장 좋습니다. 어린 닭일수록 육질이 부드럽고 연합니다.)커다란 냄비에 물 2컵을 붓고 닭고기를 넣어주세요쌀도 넣어준 뒤 골고루 휘저어 주세요센불(화씨 375도)에서 삶아주세요약불로 줄이고 물이 흡수될 때까지 25-30분 동안 삶아주세요불을 끄고 1인분의 양을 깨끗한 접시나 그릇에 옮겨 담으세요음시을 제공하기 전에 완전히 식혀주세요
고양이,모질개선,조리시간 10분 이내,참치 볶음밥 - 영양분이 골고루 섞인,음식은 3일 정도 냉장보관 가능합니다.,쌀밥 1/2 cup지방(기름용) 2 tbsp참치캔 50 g당근 50 g샐러리 30 g,당근의 껍질을 벗기고 줄기를 제거한 후 깍둑썰기 해주세요(잔뿌리가 없고 껍질이 단단하고 매끈한 당근을 고르세요.)샐러리를 깍둑썰기 해주세요프라이팬에 기름을 두르고 중불(화씨 350도)에서 가열하세요프라이팬에 잘게 썬 채소를 넣고 채소가 부드러워질 때까지 중간중간 저어주면서 5-7분간 조리하세요참치를 넣고 잘게 찢어주세요밥을 넣고 3-5분간 볶아주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀주세요
강아지,모질개선,조리시간 2시간 이상,사과&수박 아이스캔디 - 수분가득 저칼로리 간식,"아이스 큐브는 냉장고에 2주 정도 보관하실 수 있습니다. 
강아지가 얼린 간식을 좋아하지 않으면 믹서기에 갈아서 쥬스로 먹이셔도 좋습니다.",수박 250 g사과 1 number물 1 tbsp코코넛우유 1 tbsp,"사과를 작은 조각을 썰어주세요(사과는 껍질을 만졌을 때 단단한 느낌이 드는 것을 골라야 합니다. 눈에 띌 정도로 변색되거나 손으로 눌렀을 때 움푹 들어가는 사과와 흠집 심하거나 부패가 된 사과는 고르지 마십시오. 그러나 사과 표면에 긁힌 자국이나 약간의 흠집이 있는 것은 자연스러운 현상이니 고르셔도 괜찮습니다. 또한, 신선한 사과는 좋은 향기가 납니다.)숟가락으로 수박의 살을 퍼내주세요사과 조각과 수박을 믹서기에 넣어주세요코코넛 우유 1테이블 스푼과 물 1테이블 스푼을 부어주세요재료가 잘 섞이도록 갈아주세요큐브 트레이에 혼합물을 부어주세요트레이를 냉장고에 넣고 4시간 정도 얼려주세요큐브에서 얼음 과일을 꺼내서 강아지에게 주세요. 재미있는 모양의 아이스 큐브를 사용하셔도 됩니다."
강아지,모질개선,조리시간 60분 이내,소간 요리 - 컨디션을 좋게하는,간식은 3일 정도 냉장보관 가능합니다. 간에 함유된 비타민A는 과다 섭취 시 독이 될 수 있기 때문에 강아지에게 많이 먹이시면 안됩니다. 건강상의 이익이 많은 비타민A와 콜레스테롤 소고기 간은 소비량을 제한해야 합니다. 또한 칼로리가 높은 간식을 많이 제공할 경우 주식을 거를 수 있기 때문에 매우 건강하지 못합니다. 그래서 적당량을 제공해 주셔야 합니다.,소고기 생간 200 g물 60 ml통밀가루 65 g달걀 1 number,"간을 5cm 크기의 네모꼴로 썰어주세요간을 믹서기에 넣어주세요달걀 한개를 깨서 넣으세요간과 달걀을 액체가 되도록 잘 갈아주세요커다란 그릇에 혼합물을 부어주세요밀가루와 물을 넣어주세요혼합물이 혼합되도록 잘 휘저어 주세요반죽이 완성되었어요평평한 바닥에 유산지를 깔아주세요유산지 위에 반죽을 올리고 치대주세요반죽이 손에 묻지 않고 유산지에 들러붙지 않도록 반죽 위에 밀가루를 조금 뿌려주세요1-2cm 크기의 두께로 반죽을 밀대로 밀어주세요칼을 이용해서 반죽을 4-5cm 크기의 네모꼴로 잘라주세요유산지를 조심스럽게 잡아 올려서 베이킹 시트 위에 올려줍니다오븐에 시트를 넣고 40분 정도 화씨 350도에서 구워주세요오븐을 끄고 간식을 꺼내서 완전히 식혀주고, 작은 조각으로 나눠서 강아지에게 먹이세요"
강아지,모질개선,조리시간 20분 이내,닭고기 채소 스프 - 소화가 쉬운,이 음식은 3일 동안 냉장보관 가능합니다.,껍질 벗긴 뼈 없는 닭가슴살 150 g당근 50 g병아리콩 1/4 cup말린 켈프 1 작은스푼,"당근의 줄기를 제거하고 껍질을 벗긴 후 깍둑썰기 해주세요닭고기를 먹기 좋은 크기로 잘라주세요조리냄비에 닭고기를 넣고 센불(화씨 400도)로 맞추고 갈색으로 변할 때까지 5-10분 동안 삶아준 다음 잘게 찢어주세요냄비에 물 2-3컵을 붓고 끓여주세요당근과 병아리콩, 켈프를 넣고 부드러워질 때까지 중약불(화씨 300도)에서 10분 동안 삶아주세요음식을 냄비에서 견져서 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀주세요"
강아지,모질개선,조리시간 2시간 이상,바나나 캐럽 귀리 케이크 - 특별한 날 만드는,3일 동안 냉장보관 가능한 음식입니다.,바나나 200 g달걀 30 g딸기 50 g베이킹파우더 1 작은스푼으깬 귀리 1/4 cup캐럽 칩 3 tbsp꿀 1 tbsp땅콩버터 3 tbsp물 1/2 cup통밀가루 1.5 cup,"베이킹 파우더와 통밀가루를 골고루 섞어주세요바나나의 껍질을 벗기고 큰 그릇에 넣어줍니다
퓌레가 될 때까지 포크로 으깨주세요그릇에 꿀을 넣고 달걀을 깨서 넣어주세요재료들이 잘 혼합되도록 포크로 거품기로 저어줍니다으깬 바나나 그릇에 밀가루를 부어주세요재료들을 골고루 섞어줍니다
혼합물이 적당한 농도가 될 때까지 섞어주면서 밀가루와 물을 첨가하세요으깬 귀리와 물을 넣고 계속 섞어주세요캐럽칩을 넣고 휘저은 다음 섞어줍니다
캐럽칩은 눈에 보일 정도로 표면 위에 떠있어야 합니다.둥근 케이크 팬에 반죽을 부어줍니다. 반죽 위에도 캐럽칩을 뿌려주세요오븐에 팬을 넣고 화씨 350도에서 1시간 동안 구워주세요1시간 후 오븐에서 꺼내 식혀줍니다땅콩버터를 케이크 위에 프로스팅 해줍니다. 케이크에 크림을 얇고 평평하게 발라주세요토밍으로 캐럽칩을 케이크 위에 뿌려주세요딸기의 줄기를 제거하고 반으로 잘라주세요케이크 위에 딸기를 꽃모양처럼 올려주세요"
강아지,모질개선,조리시간 30분 이내,던컨 하운드 브라우니 - 건강한 현미로 만든,오늘밤 티비를 켜고 강아지가 이 맛있는 음식을 먹는 모습을 지켜보세요. 보기만 해도 행복해질 겁니다.,현미 2 cup소세지 4 number치즈 6 number브로콜리 1/2 cup당근 1/3 cup,먼저 당근과 브로콜리를 씻고 잘게 썰어주세요소시지도 잘게 썰어주세요이제 그릇을 준비하세요먼저 그릇에 현미밥을 넣습니다잘게 썬 당근과 브로콜리도 넣어준 다음 섞어주세요잘게 썬 소세지를 넣고 다른 재료들과 고루 섞어주세요마지막으로 위에 치즈를 올려주세요오븐에 접시를 넣고 익을 때까지 20-30분간 구워주세요30분간 구운 음식을 꺼내주세요맛과 멋을 위해서 음식 위에 샐러리를 올려주셔도 좋습니다
강아지,모질개선,조리시간 30분 이내,칠면조&고구마 볼 - 영양소가 풍부한,음식은 3일 정도 냉장보관 가능합니다.,삶은 닭고기 간 것 50 g삶은 파스타 30 g껍질벗긴 고구마 30 g파인애플 30 g달걀 1 number좁쌀 1/4 cup통밀가루 1/4 cup파슬리 10 g  number,커다란 그릇에 감자를 넣고 으깨주세요닭고기를 넣고 섞어주세요파인애플을 작은 조각으로 잘라서 그릇에 넣어주세요좁쌀과 밀가루도 첨가하세요재료들을 골고루 섞어주세요파슬리를 잘라서 그릇에 넣어주세요달걀을 깨서 넣고 재료들이 잘 혼합되도록 휘저어 주세요혼합물을 2테이블 스푼으로 떠서 작은 공모양으로 만들어주세요유산지가 깔린 쿠키 시트 위에 공모양 혼합물을 올려주세요혼합물이 노릇노릇하게 익을 때까지 화씨 350도에서 20-25분 정도 구워주세요혼합물이 노릇노릇하게 익을 때까지 화씨 350도에서 20-25분 정도 구워주세요
강아지,모질개선,조리시간 2시간 이상,수박 아이스캔디 - 탈수를 방지하는,아이스 큐브는 2주간 냉동보관 가능합니다. 강아지가 이 간식을 좋아하지 않으면 수박을 갈아서 먹여주셔도 좋습니다.,수박 500 g코코넛 밀크 1 cup플레인 요구르트 1 cup,신선한 수박을 퍼서 그릇에 담아줍니다. 수박을 과일 그릇으로 만들어 줍니다.씨를 제거한 수박을 믹서기에 넣고 갈아줍니다.요구르트와 코코넛 오일을 넣어줍니다.재료가 잘 섞이도록 갈아줍니다.수박 혼합물을 곰모양 틀에 넣어줍니다.냉장고에 넣고 4시간 동안 얼려줍니다.귀여운 곰모양 수박을 수박 그릇에 예쁘게 옮겨 담습니다.
강아지,모질개선,조리시간 2시간 이상,과일 아이스캔디 - 필수 비타민을 함유한,아이스캔디는 6개월까지 얼릴 수 있습니다. 딸기 블루베리 망고 포도 건포도 등의 과일을 사용하셔도 좋습니다. 과일의 씨는 강아지가 소화하기 힘들며 독성이 있을 수도 있기 때문에 과일의 모든 씨를 제거하시길 바랍니다.,수박 100 g꿀 1 tbsp물 1/2 cup사과 1/2 number복숭아 1/2 number,"복숭아를 얇게 썰어주세요.(복숭아: 신선한 복숭아를 고를 때는 향기롭고 짙은 색상(노란색이 아닌)을 띠는 것과 만졌을 때 물렁하지 않고 단단한 것을 고르세요.)수박의 껍질을 제거하고 얇게 썰어줍니다.(수박: 수박을 고를 때는, 크기가 크든 작든 크기에 비해 무거워야 합니다. 잘 익은 수박은 맑은소리가 납니다. 잘 익은 수박은 노란색을 띠고 있습니다.)검은 씨(하얀씨는 남기세요)를 제거하고 얇고 작은 조각으로 썰어주세요.물 1/2컵과 꿀 1테이블 스푼을 섞어줍니다.잘 섞이도록 휘저어 주세요아이스캔디틀을 준비해서 과일 조각을 넣어주세요몰드에 꿀물 혼합물을 채워줍니다.재료가 다 떨어질 때까지 반복하세요몰드를 냉장고에 넣고 4시간 정도 얼려주세요몰드를 꺼내서 강아지에게 아이스캔디를 제공하세요"
강아지,모질개선,조리시간 90분 이내,노오븐 간식 고구마 치즈볼,만드는 보람이 있는 강아지들을 위한 수제간식~ 종종 만들어줄겟 :),고구마  우유  ,맛난 고구마를 쪄서 보울에 으깨 줍니다.냄비에 우유를 콸콸 부어서 쎈불에 끓여줍니다.우유가 끓어 넘치기 전에 잽싸게 약불로 줄여 줍니다.불을 줄이고 준비해둔 식초를 한 수저 넣어 계속 저어줍니다.그럼 요렇게 몽글몽글해져용 :)체반에 걸러줍니다. 요게 리코타 치즈랍니다.보울에 넣어 볼까용.아까 쪄놓은 고구마랑 리코타 치즈를 쉐킷쉐킷~~동글동글 경단 만들듯 빙글빙글~사둥이라 4개 먼저 만들었어용♥
강아지,장관련,조리시간 10분 이내,병아리콩 죽 - 장에 좋은,강아지가 배가 부를 때까지 음식을 먹고 배탈이 나서 어떻게 하면 빨리 낫게 할까 온종일 고민하다 찾은 레시피입니다.,병아리콩 200 g브로콜리 10 g참깨 1/2 작은스푼아스파라거스 10 g올리브오일 1 작은스푼,"먼저, 병아리콩을 물에 넣고 1시간 정도 불려줍니다.병아리콩을 물에 불려주는 동안, 브로콜리와 아스파라거스를 씻고 조각내어 자른 다음 뜨거운 물에 넣고 삶아줍니다.올리브 오일 1티스푼을 넣고 잘 불린 병아리콩을 믹서기에 넣습니다.믹서로 곱게 갈아주세요잘 갈아진 병아리콩을 그릇에 옮겨 담으세요참깨와 브로콜리, 아스파라거스를 위에 뿌려주세요"
강아지,모질개선,조리시간 30분 이내,땅콩버터 딸기 케이크 - 천연 재료로 만든,케이크는 5일 동안 냉장보관 가능하지만 강아지가 금새 먹어치울 겁니다,달걀 1 number꿀 1/3 cup바닐라 향료 1/2 작은스푼통밀가루 1 cup당근 50 g땅콩버터 1/4 cup식물성 오일 1/4 cup베이킹 소다 1 작은스푼부드러운 치즈 100 g바나나 100 g계피 1/2 작은스푼딸기 100 g,"당근의 줄기를 제거하고 껍질을 벗긴 후 강판에 갈아준 다음 큰 그릇에 옮겨 담으세요다른 그릇에 밀가루와 베이킹 소다를 넣고 섞어줍니다또 다른 그릇에 땅콩버터와 꿀, 식물성 오일을 넣어줍니다
재료들을 거품기로 고루 저어주세요재료를 섞는 도중에 달걀을 깨서 넣습니다. 좋은 향을 내기 위해 바닐라 향료를 부어주고, 밀가루를 조금씩 넣으면서 골고루 섞어주세요그릇에 물을 조금씩 부어주면서 반죽을 만들어주세요. 잘게 썬 당근을 그릇에 부어주세요작고 둥근 팬에 혼합물을 부어주고 단단하게 눌러주세요화씨 25-30분 동안 구워줍니다기다리는 동안 케이크 위에 올릴 프로스팅을 준비해요! 바나나의 껍질을 벗기고 큰 그릇에 담아 으깨주세요.치즈를 한 번에 조금만 넣고 으깨준 다음 거품기로 저어주세요계피를 넣고 혼합물이 되직한 농도가 될 때까지 저어줍니다이제 케이크에 뿌릴 토핑을 만들 거예요. 준비된 딸기의 줄기를 제거하고 딸기를 얇게 썰어주세요잘 익은 케익을 오븐에서 꺼낸 후 식혀주세요케이크를 치즈 바나나 크림으로 덮어줍니다케이크가 프로스팅으로 완전히 덮일 때까지 해주세요케익 바깥쪽에서 안쪽으로 딸기 조각을 올려 커다란 장미를 만들어 줍니다멋진 케이크가 완성됐어요!"
강아지,모질개선,조리시간 20분 이내,닭고기와 근대 - 건강한 수제사료,음식은 3일 정도 냉장보관 가능합니다.,간 닭고기 200 g닭 심장 30 g퀴노아 1/2 cup요구르트 1/4 cup홍근대 50 g,근대의 껍질을 벗기고 깍둑썰기 해주세요닭심장을 잘게 썰어주세요닭고기를 큰 냄비에 넣고 센불(화씨 400도)에서 끓여주세요닭 심장을 넣고 노릇노릇하게 익을 때까지 5-7분 정도 재빨리 볶아주세요근대와 물 1-2컵을 넣고 휘저어 주세요퀴노아를 넣고 끓여주세요뚜껑을 닫고 물이 거의 흡수될 때까지 약불에서 10-15분 정도 끓여주세요불을 끄고 음식을 강아지 그릇에 옮겨 담으세요. 음식 위에 요구르트를 붓고 완전히 식혀주세요.
강아지,모질개선,조리시간 30분 이내,"당근 사과 오트밀 쿠키 - 건강한 과일, 채소로 만든","간식은 1주일 정도 냉장보관 가능합니다

.",사과 50 g당근 50 g통밀가루 1 cup으깬 귀리 1/2 cup달걀 1 number꿀 1 tbsp식물성 오일 1 tbsp계피 1/4 작은스푼아마씨 1 tbsp물 1/2 cup,"커다란 그릇에 밀가루와 귀리를 넣고 섞어주세요아마씨와 계피를 넣고 휘저어 주세요사과와 당근을 넣고 섞어주세요식물성 오일과 달걀, 꿀과 물을 넣어주세요반죽이 형성될 때까지 잘 섞어주고 치대주세요깨끗한 표면 위에 반죽을 올려놓고 밀가루를 뿌려주세요반죽을 1cm 두께로 밀어준 다음 작은 정사각형으로 잘라주세요화씨 300도에서 30분 동안 구워주세요음식을 제공하기 전에 완전히 식혀주세요"
고양이,모질개선,조리시간 30분 이내,치킨 큐브 간식 - 치아를 깨끗하게 하는,간식은 5일 정도 냉장보관 가능합니다. 간 고기를 구매하실 때는 숫자를 유심히 살펴보세요.,물 1/4 cup올리브 오일 2 tbsp삶은 간 닭고기 1 cup통밀가루 1 cup코코넛가루 1/4 cup옥수수가루 1/4 cup말린 멸치 가루 1/4 cup파슬리 10 g,"커다란 그릇에 밀가루를 부어주세요코코넛 가루와 옥수수 가루, 멸치 가루를 넣어주세요그리고 섞어주세요그릇에 파슬리를 잘라서 넣고 닭고기를 넣고 휘저어 주세요그릇에 오일과 물 1/4컵을 부어주세요반죽이 될 때까지 잘 섞어주세요깨끗한 유산지 위에 반죽을 올려주세요반죽을 1cm 두께로 밀어주세요반죽을 작은 네모꼴로 잘라주세요화씨 350도에서 20-25분 정도 구워주세요오븐에서 꺼내 식혀준 다음 그어진 선대로 잘라주면 완성이에요!"
강아지,모질개선,조리시간 20분 이내,견과류 머핀 -단백질 함량이 높은,음식은 5일 정도 냉장보관 가능하며 6개월 정도 냉동보관 가능합니다. 강아지에게 호두를 대량으로 먹이지는 말아주세요. 매우 위험할 수 있습니다. 눅눅하고 오래되서 곰팡이가 핀 호두나 땅에서 자라거나 마켓에서 파는 신선하지 못한 호두는 강아지에게 호두 중독을 일으킬 수 있습니다.,달걀 1 number무염 호두 1/4 cup꿀 2 tbsp통밀가루 1 cup탈지 우유 1/4 cup물 1/4 cup식물성 오일 2 tbsp베이킹 파우더 1/2 작은스푼베이킹 소다 1/2 작은스푼,"커다란 믹싱 볼에 밀가루를 부어주세요베이킹 파우더와 베이킹 소다를 넣어주세요호두 3/4컵을 넣고 휘저으면서 섞어주세요(껍질이 벗겨진 호두는 먹기 편리하지만, 맛이 빨리 변할 수 있으니 조심하세요. 호두는 알맹이가 크고 옅은 색을 띠는 것을 고르세요. 알맹이가 바싹 마르거나 변색된 것은 피하세요. 껍질째 있는 호두를 고르실 때는 곰팡이가 핀 것은 피하세요.)그릇에 달걀 1개를 깨서 넣고 꿀을 추가하세요식물성 오일 2테이블 스푼을 부어주세요우유와 물을 붓고 재료들이 잘 섞이도록 휘저어 주세요머핀컵에 스푼으로 혼합물을 담아주세요머핀 위에 남은 호두를 올려주세요머핀을 오븐에 넣고 400도에서 18-20분 정도 구워주세요음식을 제공하기 전에 완전히 식혀주세요"
